Dataset ID,Dataset Name,Column,Prediction,Sample
2cf6c50a-cf37-4caf-9f1a-516f5baa91a2,Department of Transportation Inventory of Artificial Intelligence Use Cases,Use Case Code Accessible,UNKNOWN,"['REDACTED', 'REDACTED', 'Yes', 'REDACTED', 'REDACTED']"
2cf6c50a-cf37-4caf-9f1a-516f5baa91a2,Department of Transportation Inventory of Artificial Intelligence Use Cases,Code Included In Agency Inventory,UNKNOWN,"['REDACTED', 'REDACTED', 'REDACTED', 'REDACTED', 'REDACTED']"
2cf6c50a-cf37-4caf-9f1a-516f5baa91a2,Department of Transportation Inventory of Artificial Intelligence Use Cases,Source Code Public Link,UNKNOWN,"['REDACTED', 'REDACTED', 'REDACTED', 'REDACTED', 'REDACTED']"
2cf6c50a-cf37-4caf-9f1a-516f5baa91a2,Department of Transportation Inventory of Artificial Intelligence Use Cases,Agency Able To Test Code,UNKNOWN,"['REDACTED', 'REDACTED', 'REDACTED', 'REDACTED', 'REDACTED']"
2cf6c50a-cf37-4caf-9f1a-516f5baa91a2,Department of Transportation Inventory of Artificial Intelligence Use Cases,Agency Able To Monitor/Audit,UNKNOWN,"['REDACTED', 'REDACTED', 'REDACTED', 'Yes', 'Yes']"
2cf6c50a-cf37-4caf-9f1a-516f5baa91a2,Department of Transportation Inventory of Artificial Intelligence Use Cases,FISMA System Name,UNKNOWN,"['REDACTED', 'REDACTED', 'REDACTED', 'REDACTED', 'REDACTED']"
2cf6c50a-cf37-4caf-9f1a-516f5baa91a2,Department of Transportation Inventory of Artificial Intelligence Use Cases,Withhold Use Case,UNKNOWN,"['True', 'False', 'True', 'False', 'False']"
2cf6c50a-cf37-4caf-9f1a-516f5baa91a2,Department of Transportation Inventory of Artificial Intelligence Use Cases,Explanation To Withhold Use Case,UNKNOWN,"['REDACTED', 'REDACTED', 'REDACTED', 'REDACTED', 'REDACTED']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,state,US_STATE,"['West Virginia', 'New Jersey', 'West Virginia', 'West Virginia',
 'Oklahoma']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,month,UNKNOWN,"['December', 'November', 'January', 'December', 'January']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,year,INTEGER,"['2022', '2022', '2022', '2022', '2023']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,tax type,UNKNOWN,"['motor fuel', 'motor fuel', 'motor fuel', 'motor fuel', 'motor fuel']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,value,FLOAT,"['48359000.0', '135851000.0', '38012000.0', '37304000.0', '34940000.0']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,fips state,INTEGER,"['44', '37', '27', '40', '35']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,numeric month,INTEGER,"['11', '12', '12', '12', '11']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,note,,[]
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,id,FLOAT,"['54_2020_10', '47_2022_11', '34_2023_12', '53_2022_11', '49_2022_12']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,state,US_STATE,"['District of Columbia', 'Ohio', 'West Virginia', 'Utah', 'California']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,month,UNKNOWN,"['November', 'November', 'December', 'October', 'December']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,year,INTEGER,"['2022', '2023', '2022', '2023', '2022']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,tax type,UNKNOWN,"['motor fuel', 'motor fuel', 'motor fuel', 'motor fuel', 'motor fuel']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,value,FLOAT,"['35529008.0', '30077000.0', '42948000.0', '135851000.0', '51395000.0']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,fips state,INTEGER,"['37', '54', '20', '46', '44']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,numeric month,INTEGER,"['7', '12', '12', '3', '12']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,note,,[]
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,id,FLOAT,"['16_2023_12', '18_2023_12', '32_2019_4', '22_2023_12', '25_2023_12']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,RowId,HASH_OR_KEY,"['NHIS~2019~9003~NS001~GEN01~Age-Standardized',
 'NHIS~2019~9001~NS001~GEN02~Crude', 'NHIS~2019~9004~NS001~OVR01~Crude',
 'NHIS~2019~59~NS001~RAC01~Age-Standardized',
 'NHIS~2019~9001~NS001~AGE08~Crude']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,YearStart,INTEGER,"['2019', '2019', '2019', '2019', '2019']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,LocationAbbr,UNKNOWN,"['NRE', 'US', 'MDW', 'WEST', 'SOU']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,LocationDesc,UNKNOWN,"['Northeast', 'Northeast', 'Northeast', 'West', 'Midwest']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,DataSource,UNKNOWN,"['NHIS', 'NHIS', 'NHIS', 'NHIS', 'NHIS']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea1,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea2,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea3,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea4,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Class,UNKNOWN,"['Cardiovascular Diseases', 'Cardiovascular Diseases',
 'Cardiovascular Diseases', 'Cardiovascular Diseases',
 'Cardiovascular Diseases']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Topic,UNKNOWN,"['Major Cardiovascular Disease', 'Major Cardiovascular Disease',
 'Major Cardiovascular Disease', 'Major Cardiovascular Disease',
 'Major Cardiovascular Disease']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Question,UNKNOWN,"['Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Type,UNKNOWN,"['Crude', 'Crude', 'Crude', 'Crude', 'Crude']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Unit,UNKNOWN,"['Percent (%)', 'Percent (%)', 'Percent (%)', 'Percent (%)', 'Percent (%)']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value,ORDINAL,"['0.0', '8.9', '8.5', '10.0', '5.8']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Alt,ORDINAL,"['2.0', '10.4', '1.8', '8.6', '8.9']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Footnote_Symbol,UNKNOWN,"['~', '~']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Footnote,UNKNOWN,"['Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.',
 'Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Low_Confidence_Limit,ORDINAL,"['7.0', '8.0', '2.0', '7.0', '7.8']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,High_Confidence_Limit,ORDINAL|FLOAT,"['2.2', '6.7', '11.2', '9.8', '7.2']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Break_Out_Category,UNKNOWN,"['Race', 'Gender', 'Gender', 'Race', 'Gender']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Break_Out,UNKNOWN,"['25-44', 'Other', 'Non-Hispanic White', 'Non-Hispanic Asian',
 'Non-Hispanic Black']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,ClassId,INTEGER,"['C1', 'C1', 'C1', 'C1', 'C1']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,TopicId,INTEGER,"['T1', 'T1', 'T1', 'T1', 'T1']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,QuestionId,INTEGER,"['NS001', 'NS001', 'NS001', 'NS001', 'NS001']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_TypeID,UNKNOWN,"['AgeStdz', 'Crude', 'Crude', 'Crude', 'Crude']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,BreakOutCategoryId,INTEGER,"['BOC04', 'BOC04', 'BOC03', 'BOC03', 'BOC02']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,BreakOutId,INTEGER,"['RAC04', 'RAC01', 'GEN02', 'RAC04', 'AGE07']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,LocationId,INTEGER,"['9001', '9003', '9003', '9004', '9002']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Geolocation,,[]
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,state,US_STATE,"['New York', 'West Virginia', 'Massachusetts', 'Maryland', 'Texas']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,month,UNKNOWN,"['December', 'December', 'November', 'May', 'December']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,year,INTEGER,"['2022', '2019', '2022', '2019', '2022']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,tax type,UNKNOWN,"['motor fuel', 'motor fuel', 'motor fuel', 'motor fuel', 'motor fuel']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,value,FLOAT,"['46863731.0', '38315429.0', '23060000.0', '69800156.0', '20931000.0']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,fips state,INTEGER,"['54', '2', '12', '54', '25']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,numeric month,INTEGER,"['12', '12', '7', '12', '12']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,note,,[]
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,id,FLOAT,"['42_2022_11', '26_2023_12', '8_2023_12', '37_2023_12', '54_2021_10']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,state,US_STATE,"['Montana', 'North Carolina', 'Alaska', 'West Virginia', 'Maine']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,month,UNKNOWN,"['December', 'July', 'December', 'December', 'December']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,year,INTEGER,"['2023', '2023', '2020', '2021', '2022']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,tax type,UNKNOWN,"['motor fuel', 'motor fuel', 'motor fuel', 'motor fuel', 'motor fuel']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,value,FLOAT,"['23060000.0', '79212991.0', '168403000.0', '28784000.0', '22182000.0']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,fips state,INTEGER,"['32', '42', '41', '51', '50']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,numeric month,INTEGER,"['3', '12', '12', '12', '10']"
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,note,,[]
ca645d13-71b7-463f-9717-f0ecbed0397f,Sales Tax Collections by State,id,FLOAT,"['38_2023_12', '51_2022_12', '4_2023_12', '34_2023_12', '50_2022_12']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,RowId,HASH_OR_KEY,"['NHIS~2019~59~NS001~RAC01~Crude', 'NHIS~2019~9003~NS001~AGE05~Crude',
 'NHIS~2019~9001~NS001~RAC07~Age-Standardized',
 'NHIS~2019~9004~NS001~GEN01~Crude', 'NHIS~2019~9002~NS001~AGE07~Crude']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,YearStart,INTEGER,"['2019', '2019', '2019', '2019', '2019']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,LocationAbbr,UNKNOWN,"['MDW', 'MDW', 'SOU', 'MDW', 'SOU']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,LocationDesc,UNKNOWN,"['West', 'South', 'West', 'United States', 'Midwest']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,DataSource,UNKNOWN,"['NHIS', 'NHIS', 'NHIS', 'NHIS', 'NHIS']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea1,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea2,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea3,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea4,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Class,UNKNOWN,"['Cardiovascular Diseases', 'Cardiovascular Diseases',
 'Cardiovascular Diseases', 'Cardiovascular Diseases',
 'Cardiovascular Diseases']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Topic,UNKNOWN,"['Major Cardiovascular Disease', 'Major Cardiovascular Disease',
 'Major Cardiovascular Disease', 'Major Cardiovascular Disease',
 'Major Cardiovascular Disease']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Question,UNKNOWN,"['Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Type,UNKNOWN,"['Age-Standardized', 'Crude', 'Age-Standardized', 'Age-Standardized',
 'Crude']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Unit,UNKNOWN,"['Percent (%)', 'Percent (%)', 'Percent (%)', 'Percent (%)', 'Percent (%)']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value,ORDINAL,"['4.6', '8.8', '9.7', '1.6', '12.7']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Alt,ORDINAL,"['6.4', '7.2', '7.4', '9.6', '5.5']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Footnote_Symbol,UNKNOWN,"['~', '~']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Footnote,UNKNOWN,"['Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.',
 'Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Low_Confidence_Limit,ORDINAL,"['5.7', '7.0', '6.3', '7.8', '5.3']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,High_Confidence_Limit,ORDINAL|FLOAT,"['9.8', '32.2', '9.8', '7.7', '6.1']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Break_Out_Category,UNKNOWN,"['Age', 'Gender', 'Age', 'Age', 'Age']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Break_Out,UNKNOWN,"['65+', 'Non-Hispanic Black', 'Female', '25-44', '25-44']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,ClassId,INTEGER,"['C1', 'C1', 'C1', 'C1', 'C1']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,TopicId,INTEGER,"['T1', 'T1', 'T1', 'T1', 'T1']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,QuestionId,INTEGER,"['NS001', 'NS001', 'NS001', 'NS001', 'NS001']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_TypeID,UNKNOWN,"['Crude', 'AgeStdz', 'Crude', 'Crude', 'AgeStdz']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,BreakOutCategoryId,INTEGER,"['BOC03', 'BOC03', 'BOC03', 'BOC04', 'BOC03']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,BreakOutId,INTEGER,"['RAC02', 'RAC03', 'GEN01', 'RAC02', 'AGE06']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,LocationId,INTEGER,"['59', '59', '9003', '59', '9002']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Geolocation,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,RowId,HASH_OR_KEY,"['NHIS~2019~9003~NS001~AGE01~Crude', 'NHIS~2019~9001~NS001~AGE06~Crude',
 'NHIS~2019~9004~NS001~AGE08~Crude',
 'NHIS~2019~9002~NS001~OVR01~Age-Standardized',
 'NHIS~2019~9002~NS001~RAC07~Age-Standardized']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,YearStart,INTEGER,"['2019', '2019', '2019', '2019', '2019']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,LocationAbbr,UNKNOWN,"['NRE', 'US', 'US', 'US', 'SOU']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,LocationDesc,UNKNOWN,"['Midwest', 'Northeast', 'South', 'Northeast', 'Northeast']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,DataSource,UNKNOWN,"['NHIS', 'NHIS', 'NHIS', 'NHIS', 'NHIS']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea1,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea2,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea3,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,PriorityArea4,,[]
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Class,UNKNOWN,"['Cardiovascular Diseases', 'Cardiovascular Diseases',
 'Cardiovascular Diseases', 'Cardiovascular Diseases',
 'Cardiovascular Diseases']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Topic,UNKNOWN,"['Major Cardiovascular Disease', 'Major Cardiovascular Disease',
 'Major Cardiovascular Disease', 'Major Cardiovascular Disease',
 'Major Cardiovascular Disease']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Question,UNKNOWN,"['Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS',
 'Prevalence of major cardiovascular disease among US adults (18+); NHIS']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Type,UNKNOWN,"['Age-Standardized', 'Age-Standardized', 'Crude', 'Crude', 'Crude']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Unit,UNKNOWN,"['Percent (%)', 'Percent (%)', 'Percent (%)', 'Percent (%)', 'Percent (%)']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value,ORDINAL,"['3.5', '8.2', '1.8', '1.6', '9.6']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Alt,ORDINAL,"['11.8', '10.2', '5.5', '6.5', '8.5']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Footnote_Symbol,UNKNOWN,"['~', '~']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_Footnote,UNKNOWN,"['Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.',
 'Statistically unstable estimates are suppressed, based on the NCHS Data Presentation Standards for Proportions: Parker JD, Talih M, Malec DJ, et al. National Center for Health Statistics Data Presentation Standards for Proportions. National Center for Health Statistics. Vital Health Stat 2(175). 2017.']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Low_Confidence_Limit,ORDINAL,"['4.6', '28.9', '1.6', '7.6', '6.4']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,High_Confidence_Limit,ORDINAL|FLOAT,"['6.0', '26.5', '4.0', '24.7', '4.8']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Break_Out_Category,UNKNOWN,"['Gender', 'Race', 'Gender', 'Age', 'Overall']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Break_Out,UNKNOWN,"['45-64', '18-24', '65+', 'Other', 'Non-Hispanic Black']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,ClassId,INTEGER,"['C1', 'C1', 'C1', 'C1', 'C1']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,TopicId,INTEGER,"['T1', 'T1', 'T1', 'T1', 'T1']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,QuestionId,INTEGER,"['NS001', 'NS001', 'NS001', 'NS001', 'NS001']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,Data_Value_TypeID,UNKNOWN,"['Crude', 'Crude', 'AgeStdz', 'AgeStdz', 'AgeStdz']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,BreakOutCategoryId,INTEGER,"['BOC02', 'BOC04', 'BOC04', 'BOC04', 'BOC02']"
a860e107-518a-43be-a8de-e33b94831ed5,National Health Interview Survey (NHIS) - National Cardiovascular Disease Surveillance Data,BreakOutId,INTEGER,"['OVR01', 'OVR01', 'AGE06', 'OVR01', 'RAC01']"
